TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-12,2026-06-12,CM,BSE,STK,543926,INE0OJ401014,BIZOTIC,MT,,,,,Bizotic Commercial Limited,702.00,748.70,700.85,728.10,748.70,737.70,,728.10,,,2600,1887890.00,12,F1,200,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543927,INE04Z101016,ASIAN,X,,,,,Asian Warehousing Limited,36.90,36.90,34.26,36.40,36.40,35.30,,36.40,,,29,1056.00,12,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543928,INE0ORA01015,COSMICCRF,MT,,,,,Cosmic CRF Limited,1030.00,1040.00,985.60,1023.85,1020.00,995.50,,1023.85,,,4600,4682380.00,39,F1,100,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543929,INE0ECP01024,HMAAGRO,B,,,,,HMA Agro Industries Limited,21.89,22.96,21.89,22.63,22.80,22.12,,22.62,,,48848,1103174.00,270,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543930,INE568Z01015,URAVIDEF,B,,,,,Uravi Defence and Technology L,118.50,119.15,112.00,114.40,114.85,113.80,,113.76,,,484,55295.00,46,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543931,INE0Q0M01015,VEEFIN,M,,,,,VEEFIN SOLUTIONS LIMITED,310.00,315.00,303.00,306.05,307.00,303.80,,306.05,,,31800,9784120.00,86,F1,200,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543932,INE349Y01013,IDEAFORGE,T,,,,,IDEAFORGE TECHNOLOGY LIMITED,879.95,904.95,855.00,872.15,872.15,869.70,,869.35,,,25422,22263978.00,1000,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543933,INE055S01018,CYIENTDLM,B,,,,,Cyient DLM Limited,441.05,455.30,440.50,450.50,449.80,431.55,,449.75,,,17723,7954978.00,658,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543934,INE01BT01015,MACIND,X,,,,,Machhar Industries Limited,375.35,388.90,375.35,384.00,384.00,372.90,,384.00,,,7,2695.00,5,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543935,INF740KA1SX1,ITADD,B,,,,,DSP Mutual Fund,29.56,29.56,29.35,29.35,29.36,29.30,,29.44,,,2457,72359.00,17,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543936,INE602W01027,SENCO,A,,,,,Senco Gold Limited,335.00,339.80,329.25,338.30,338.00,328.25,,338.35,,,24717,8278190.00,867,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543937,INE0NZF01019,ALPHAIND,M,,,,,ALPHALOGIC INDUSTRIES LIMITED,147.10,147.10,147.10,147.10,147.10,163.00,,147.10,,,600,88260.00,1,F1,600,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543938,INE0POP01017,ACCELERATE,M,,,,,ACCELERATEBS INDIA LIMITED,102.00,102.00,102.00,102.00,102.00,103.60,,102.00,,,640,65280.00,1,F1,640,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543939,INE0P3N01018,KAKA,M,,,,,Kaka Industries Limited,176.50,178.00,176.00,176.80,176.80,175.00,,176.80,,,6500,1151300.00,12,F1,500,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543940,INE758E01017,JIOFIN,A,,,,,Jio Financial Services Limited,230.60,236.45,230.10,236.05,236.05,228.00,,235.90,,,712844,166378927.00,5911,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543942,INE735W01017,UTKARSHBNK,B,,,,,UTKARSH SMALL FINANCE BANK LIM,12.41,13.14,12.41,13.10,13.10,12.39,,13.08,,,453847,5841969.00,751,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543943,INE0DN001027,ASARFI,M,,,,,ASARFI HOSPITAL LIMITED,228.00,235.00,220.00,229.20,229.00,228.05,,229.20,,,73000,16651800.00,66,F1,1000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543944,INF769K01KR3,BANKETF,B,,,,,Mirae Asset Mutual Fund,566.90,577.79,566.23,576.97,577.79,561.54,,576.84,,,1825,1043992.00,116,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543945,INE0NT901020,NETWEB,A,,,,,NETWEB TECHNOLOGIES INDIA LIMI,4300.00,4609.00,4299.95,4586.75,4586.75,4194.05,,4587.30,,,306918,1383649703.00,22327,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543946,INF769K01KS1,LIQUID,F,,,,,Mirae Asset Mutual Fund,1000.01,1000.01,999.99,1000.01,1000.01,1000.01,,999.99,,,333787,333786390.00,150,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543947,INF740KA1SZ6,SENSEXADD,A,,,,,DSP BSE Sensex ETF,76.80,77.42,76.75,77.42,77.41,76.10,,77.38,,,212,16391.00,8,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543948,INF740KA1SY9,PSUBANKADD,B,,,,,DSP Mutual Fund,85.00,86.50,84.90,86.36,86.40,84.26,,85.83,,,3073,262434.00,56,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543949,INF740KA1TA7,PVTBANKADD,B,,,,,DSP Mutual Fund,27.64,27.95,27.41,27.90,27.90,27.10,,27.90,,,6984,191891.00,11,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543950,INE0JO301016,YATHARTH,A,,,,,YATHARTH HOSPITAL & TRAUMA CAR,829.15,845.00,829.15,839.70,842.10,826.15,,839.75,,,15413,12922746.00,852,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543952,INE342G01023,NIITMTS,A,,,,,NIIT Learning Systems Limited,216.65,216.65,210.55,212.75,213.50,211.85,,212.92,,,21677,4620734.00,1232,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543953,INE0OWC01011,KHAZANCHI,M,,,,,Khazanchi Jewellers Limited,619.00,633.00,618.05,625.45,629.00,616.00,,625.45,,,21250,13204150.00,58,F1,250,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543954,INE0NN701020,ATL,B,,,,,Allcargo Terminals Limited,23.30,24.46,23.30,23.96,23.85,23.76,,23.97,,,5955,142847.00,102,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543955,INE0O3901029,TREL,B,,,,,Transindia Real Estate Limited,25.90,25.90,25.00,25.34,25.90,25.90,,25.51,,,18332,464174.00,218,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543956,INF109KC18V5,QUAL30IETF,B,,,,,ICICI Prudential Mutual Fund,20.35,20.43,20.25,20.42,20.43,20.17,,20.36,,,696,14179.00,14,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543957,INE0LXT01019,REDTAPE,B,,,,,REDTAPE Limited,134.75,134.75,130.70,133.95,133.95,131.75,,133.87,,,17149,2273833.00,465,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543958,INE03HW01020,VLEGOV,T,,,,,VL E-Governance & IT Solutions,13.05,13.95,13.05,13.60,13.55,13.53,,13.53,,,11085,150887.00,80,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543959,INE423Y01016,SBFC,A,,,,,SBFC Finance Limited,90.23,91.66,90.23,90.62,90.90,89.89,,90.59,,,90242,8182826.00,1036,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543960,INE338H01029,CONCORDBIO,A,,,,,Concord Biotech Limited,1343.50,1366.80,1337.60,1353.85,1351.90,1345.30,,1353.80,,,37363,50370067.00,2176,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543962,INE864X01013,DPWIRES,B,,,,,D.P. WIRES LIMITED,172.50,180.00,172.50,178.85,180.00,172.25,,177.03,,,1291,228758.00,105,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543963,INE013V01011,SHELTER,M,,,,,SHELTER PHARMA LIMITED,29.05,29.99,29.00,29.20,29.20,30.10,,29.20,,,51000,1497630.00,14,F1,3000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543965,INE395N01027,TVSSCS,A,,,,,TVS Supply Chain Solutions Lim,122.00,131.55,121.50,131.55,131.55,119.60,,132.24,,,68627,8822674.00,630,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543969,INE0MIS01010,PYRAMID,B,,,,,Pyramid Technoplast Limited,160.05,169.65,160.05,168.25,168.00,163.25,,168.06,,,2534,421597.00,78,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543970,INE0OJZ01019,SHOORA,MT,,,,,Shoora Designs Limited,76.19,76.19,76.19,76.19,76.19,74.70,,76.19,,,1500,114285.00,1,F1,1500,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543971,INE0Q8P01029,BONDADA,M,,,,,Bondada Engineering Limited,320.00,324.00,315.20,321.70,324.00,314.10,,321.70,,,68200,21843530.00,262,F1,200,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543972,INE024001021,AEROFLEX,B,,,,,Aeroflex Industries Limited,419.00,449.70,419.00,448.50,449.70,408.85,,448.15,,,272168,119271711.00,3862,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543974,INE0AE001013,VPRPL,T,,,,,VISHNU PRAKASH R PUNGLIA LIMIT,23.99,26.51,23.99,26.51,26.51,25.25,,26.47,,,183996,4631381.00,814,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543976,INE489B01031,SHRAAITECH,X,,,,,Shradha AI Technologies Limite,26.92,27.48,26.57,27.20,27.35,26.91,,27.20,,,14539,394725.00,142,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543977,INE0N2P01017,RISHABH,B,,,,,Rishabh Instruments Limited,543.00,559.35,537.45,556.60,553.80,535.60,,556.45,,,15298,8452685.00,745,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543978,INE05CZ01011,RATNAVEER,B,,,,,Ratnaveer Precision Engineerin,162.30,166.15,160.50,164.05,163.80,160.95,,164.29,,,54576,8902589.00,646,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543979,INE04T901017,KAHAN,M,,,,,Kahan Packaging Limited,40.00,40.00,40.00,40.00,40.00,40.00,,40.00,,,4800,192000.00,2,F1,1600,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543980,INE682M01012,JLHL,A,,,,,Jupiter Life Line Hospitals Li,1321.60,1335.90,1308.00,1316.35,1317.00,1316.05,,1315.80,,,999,1321182.00,167,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543981,INE777K01022,RRKABEL,A,,,,,R R KABEL LIMITED,2136.95,2216.75,2136.95,2168.65,2166.00,2125.70,,2168.20,,,14947,32576236.00,1014,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543982,INE0OYE01013,QUESTFLOW,MT,,,,,QUEST FLOW CONTROLS LIMITED,208.85,208.85,208.55,208.55,208.55,212.80,,208.55,,,6200,1293520.00,18,F1,200,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543983,INE0OV601013,EMSLIMITED,B,,,,,EMS LIMITED,297.55,305.95,297.55,304.00,305.30,298.50,,304.15,,,11450,3469056.00,421,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543984,INE08U801020,SAMHI,A,,,,,Samhi Hotels Limited,162.95,164.20,160.40,163.85,163.85,159.90,,163.50,,,33400,5410552.00,458,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543985,INE07K301024,ZAGGLE,A,,,,,ZAGGLE PREPAID OCEAN SERVICES,198.25,210.60,197.90,209.15,209.15,195.05,,208.81,,,119198,24391601.00,1524,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543986,INE980Y01015,SOUTHWEST,B,,,,,South West Pinnacle Exploratio,248.00,250.25,231.50,242.50,243.00,241.95,,242.50,,,47327,11338228.00,812,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543988,INE531F01023,NUVAMA,A,,,,,Nuvama Wealth Management Limit,1567.10,1598.45,1528.00,1586.90,1585.85,1509.65,,1588.10,,,11386,17771154.00,1278,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543989,INE438K01021,KALAMANDIR,B,,,,,Sai Silks (Kalamandir) Limited,105.55,107.25,102.90,106.75,106.55,103.35,,106.25,,,69767,7362924.00,542,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543990,INE903U01023,SIGNATURE,A,,,,,SIGNATUREGLOBAL (INDIA) LIMITE,778.55,787.00,754.15,774.90,775.85,778.15,,776.25,,,28261,21704165.00,1135,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543991,INE0P4P01011,TECHKGREEN,M,,,,,TECHKNOWGREEN SOLUTIONS LIMITE,140.20,142.90,140.00,141.05,142.90,142.90,,141.05,,,1200,169240.00,3,F1,400,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543992,INE0JR601024,YATRA,B,,,,,YATRA ONLINE LIMITED,98.15,103.80,98.10,103.10,102.95,96.60,,103.14,,,214811,21891406.00,1627,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543993,INE372M01010,ARCL,X,,,,,ARCL Organics Ltd,176.70,182.05,175.00,182.00,182.00,177.05,,182.00,,,760,135258.00,21,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543994,INE880J01026,JSWINFRA,A,,,,,JSW Infrastructure Limited,277.25,294.60,277.25,290.80,290.80,275.65,,291.00,,,516296,148917356.00,5761,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543995,INE0KNT01012,MVGJL,B,,,,,MANOJ VAIBHAV GEMS 'N' JEWELLE,149.00,154.80,144.30,146.65,146.75,143.85,,146.20,,,2155,314950.00,75,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543996,INE851I01011,UDS,B,,,,,Updater Services Limited,186.85,191.20,181.15,182.50,183.00,183.90,,182.55,,,36030,6676414.00,473,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543997,INE0MIO01019,ORGANICREC,M,,,,,ORGANIC RECYCLING SYSTEMS LIMI,231.05,231.55,229.50,229.85,229.75,230.80,,229.85,,,63600,14641680.00,76,F1,600,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543998,INE0JWS01017,VALIANTLAB,T,,,,,Valiant Laboratories Limited,67.20,69.90,67.20,69.80,69.05,67.18,,68.19,,,1468,101586.00,20,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,543999,INF769K01KT9,SENSEXETF,A,,,,,Mirae Asset Mutual Fund,76.69,77.73,76.43,77.70,77.73,75.93,,77.55,,,20724,1597231.00,56,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544000,INE0M7501019,CCAL,MT,,,,,CITY CROPS AGRO LIMITED,26.62,26.62,26.62,26.62,26.62,25.36,,26.62,,,18000,479160.00,3,F1,6000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544001,INE0Q1S01010,SUNITATOOL,MT,,,,,Sunita Tools Limited,693.20,718.00,693.20,710.35,717.00,696.35,,710.35,,,19375,13539331.00,79,F1,125,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544002,INE0PA601017,VIVAA,MT,,,,,Vivaa Tradecom Limited,52.00,52.00,52.00,52.00,52.00,52.00,,52.00,,,2000,104000.00,1,F1,2000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544003,INE0INJ01017,PLAZACABLE,T,,,,,Plaza Wires Limited,46.50,47.45,46.00,47.00,47.00,46.95,,46.79,,,6342,293149.00,46,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544004,INE07U701015,IRMENERGY,B,,,,,IRM ENERGY LIMITED,249.85,255.80,246.35,255.30,255.45,244.35,,255.40,,,12171,3047930.00,157,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544006,INF769K01KV5,ITETF,B,,,,,Mirae Asset Mutual Fund,30.00,30.00,29.29,29.41,29.41,29.46,,29.41,,,24082,709334.00,193,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544007,INF769K01KU7,ALPHAETF,B,,,,,Mirae Asset Mutual Fund,25.36,25.58,25.20,25.57,25.57,24.88,,25.61,,,10046,254120.00,28,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544008,INE03EI01018,MAXESTATES,B,,,,,Max Estates Limited,437.10,437.10,425.95,432.15,433.00,429.10,,431.75,,,3675,1586950.00,100,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544009,INE0KBH01020,BLUEJET,A,,,,,Blue Jet Healthcare Limited,504.45,520.00,495.50,512.65,512.65,498.45,,512.50,,,61050,31237674.00,2598,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544012,INE0LMW01024,CELLO,A,,,,,Cello World Limited,377.05,380.00,371.00,377.15,377.15,371.45,,377.30,,,14682,5498787.00,1557,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544014,INE0J5401028,HONASA,A,,,,,Honasa Consumer Limited,424.50,426.10,411.80,413.40,413.30,417.80,,413.65,,,603085,255321325.00,2447,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544015,INE0QI101019,MISHDESIGN,M,,,,,Mish Designs Limited,34.81,34.81,34.20,34.20,34.20,33.16,,34.20,,,1500,51905.00,3,F1,500,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544020,INE818W01011,ESAFSFB,B,,,,,ESAF Small Finance Bank Ltd,26.70,28.63,26.70,28.52,28.50,26.58,,28.48,,,37662,1052037.00,371,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544021,INE004A01022,PROTEAN,A,,,,,Protean eGov Technologies Limi,600.75,626.00,592.85,617.20,617.20,588.35,,617.40,,,19555,11938256.00,962,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544022,INE491J01022,ASKAUTOLTD,B,,,,,ASK Automotive Limited,427.05,434.50,425.00,428.65,428.65,422.80,,429.35,,,2891,1239009.00,195,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544023,INE0N6U01018,KALYANI,MT,,,,,Kalyani Cast-Tech Limited,553.50,553.50,531.00,545.20,545.10,530.00,,545.20,,,9750,5265450.00,39,F1,250,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544025,INE0PP401015,ARROWHEAD,M,,,,,Arrowhead Seperation Engineeri,70.00,70.00,70.00,70.00,70.00,70.00,,70.00,,,600,42000.00,1,F1,600,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544026,INE202E01016,IREDA,A,,,,,Indian Renewable Energy Develo,120.00,122.95,119.90,122.10,122.10,118.30,,122.13,,,492615,59581077.00,4435,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544027,INE007N01010,FEDFINA,B,,,,,Fedbank Financial Services Lim,150.50,153.40,148.60,152.40,152.40,149.45,,152.75,,,68564,10387160.00,2413,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544028,INE142M01025,TATATECH,A,,,,,Tata Technologies Limited,744.50,763.25,737.80,760.90,760.90,730.35,,761.00,,,551090,411140055.00,3616,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544029,INE717W01049,GANDHAR,B,,,,,Gandhar Oil Refinery (India) L,158.00,160.95,156.25,159.90,159.90,155.55,,159.50,,,27427,4337813.00,410,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544030,INE00Y201027,FLAIR,B,,,,,Flair Writing Industries Limit,275.90,276.60,261.70,270.50,273.10,267.75,,270.45,,,92980,25329398.00,533,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544035,INE0RDR01012,SPL,M,,,,,Swashthik Plascon Limited,22.00,22.00,22.00,22.00,22.00,22.00,,22.00,,,8000,176000.00,5,F1,1600,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544036,INE0RDM01013,DEEPAKCHEM,M,,,,,DEEPAK CHEMTEX LIMITED,75.60,77.10,73.01,75.80,76.20,79.59,,75.80,,,26400,1979064.00,28,F1,800,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544037,INE0P9J01013,AMIC,M,,,,,Amic Forging Limited,1650.00,1674.95,1643.00,1646.35,1651.00,1630.15,,1646.35,,,18900,31328600.00,111,F1,100,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544042,INE0KQN01018,BAJEL,B,,,,,Bajel Projects Limited,193.60,199.05,193.60,198.45,199.00,194.55,,198.49,,,16843,3308072.00,372,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544043,INF251K01SU9,BBNPPGOLD,E,,,,,BARODA BNP PARIBAS MUTUAL FUND,142.75,143.05,142.00,142.98,142.98,140.08,,143.40,,,471,67122.00,12,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544044,INE922K01024,INDIASHLTR,A,,,,,India Shelter Finance Corporat,738.30,828.90,734.00,798.75,786.70,728.65,,793.55,,,511653,376089307.00,854,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544045,INE321T01012,DOMS,A,,,,,DOMS Industries Limited,2289.80,2321.05,2251.10,2288.35,2282.00,2255.30,,2290.80,,,9862,22498491.00,946,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544046,INE616N01034,INOXINDIA,A,,,,,INOX India Limited,1876.00,1927.50,1797.85,1807.70,1807.00,1849.90,,1808.20,,,48371,89713458.00,3206,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544047,INE0QSK01017,SIYARAM,MT,,,,,Siyaram Recycling Industries L,34.15,34.50,33.03,33.64,33.36,34.16,,33.64,,,55500,1876065.00,30,F1,1500,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544052,INE0Q2Z01013,BENCHMARK,MT,,,,,Benchmark Computer Solutions L,33.50,35.50,33.50,35.45,35.40,34.39,,35.45,,,28000,945800.00,3,F1,2000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544053,INE0FRK01020,MOTISONS,B,,,,,Motisons Jewellers Limited,13.68,15.22,13.29,14.80,14.80,13.21,,14.79,,,3541129,50845869.00,5293,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544054,INE843S01025,SURAJEST,B,,,,,Suraj Estate Developers Limite,190.00,191.00,186.20,189.00,188.10,186.60,,189.60,,,3530,665199.00,98,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544055,INE046W01019,MUTHOOTMF,B,,,,,Muthoot Microfin Limited,182.80,188.60,180.50,187.25,188.55,180.45,,187.60,,,5509,1013939.00,253,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544057,INE330T01021,HAPPYFORGE,B,,,,,Happy Forgings Limited,1370.00,1370.00,1324.10,1330.95,1330.60,1351.00,,1331.80,,,6899,9244572.00,701,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544058,INE220Q01020,MUFTI,B,,,,,Credo Brands Marketing Limited,85.86,88.98,85.86,87.61,87.62,84.09,,88.10,,,7924,695357.00,168,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544059,INE0QZQ01019,SHANTIDENM,M,,,,,SHANTI SPINTEX LIMITED,40.55,40.55,40.00,40.00,40.00,40.55,,40.00,,,6000,241100.00,3,F1,2000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544060,INE0PEQ01016,RBZJEWEL,B,,,,,RBZ Jewellers Limited,130.15,135.00,129.50,134.00,134.75,129.50,,134.50,,,4180,551899.00,99,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544061,INE02IJ01035,AZAD,A,,,,,Azad Engineering Limited,2151.75,2177.00,2108.90,2146.10,2127.00,2105.35,,2149.90,,,25164,53679212.00,2115,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544066,INE0Q3R01026,SUNCLAY,B,,,,,SUNDARAM-CLAYTON LIMITED,1335.00,1384.50,1332.20,1359.55,1365.00,1318.65,,1366.30,,,478,643928.00,173,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544067,INE0DUT01020,INNOVACAP,B,,,,,INNOVA CAPTAB LIMITED,957.00,974.00,939.10,941.00,941.00,951.25,,942.30,,,8372,8010204.00,585,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544072,INE0QFT01015,AIKPIPES,MT,,,,,AIK Pipes and Polymers Limited,21.86,23.50,21.85,23.50,23.50,23.00,,23.50,,,6400,141192.00,6,F1,800,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544073,INE0A6N01026,MCPL,MT,,,,,Manoj Ceramic Limited,103.90,105.72,103.90,105.59,105.00,100.69,,105.59,,,39000,4112030.00,17,F1,1000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544074,INE0RNZ01014,SBVCL,M,,,,,Shri Balaji Valve Components L,104.75,110.00,104.75,105.50,105.50,107.95,,105.50,,,4800,512310.00,8,F1,600,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544079,INE0PSC01024,DIGIDRIVE,B,,,,,DIGIDRIVE DISTRIBUTORS LIMITED,18.50,18.50,17.40,18.08,18.09,17.76,,17.98,,,7260,126696.00,33,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544081,INE980O01024,JYOTICNC,A,,,,,Jyoti CNC Automation Limited,643.95,687.00,639.60,678.55,678.55,633.60,,681.45,,,233231,155402969.00,5520,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544082,INE0GEN01012,SWANAGRO,M,,,,,New Swan Multitech Limited,41.49,41.49,41.49,41.49,41.49,41.50,,41.49,,,2000,82980.00,1,F1,2000,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544088,INE456Z01021,MEDIASSIST,A,,,,,Medi Assist Healthcare Service,353.00,385.15,351.65,373.35,369.80,346.80,,373.00,,,12515,4687894.00,518,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544089,INF0R8F01034,LIQUIDCASE,F,,,,,Zerodha Mutual Fund,115.00,115.00,114.51,114.52,114.52,114.48,,114.51,,,465977,53363532.00,391,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544090,INE07G501017,SHPLPUNE,X,,,,,Sayaji Hotels (Pune) Limited,930.00,930.00,820.00,832.95,840.00,795.55,,832.95,,,200,168276.00,20,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544091,INE0Q1R01012,QLL,M,,,,,Qualitek Labs Limited,395.00,412.00,390.00,410.05,412.00,397.00,,410.05,,,15600,6252780.00,26,F1,400,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544093,INF0QA701714,BANKBETF,B,,,,,Bajaj Finserv Mutual Fund,56.68,57.40,56.37,56.73,56.67,56.00,,57.31,,,3886,219884.00,37,F1,1,,,,,
2026-06-12,2026-06-12,CM,BSE,STK,544095,INE0G5901015,EPACK,A,,,,,EPACK Durable Limited,222.45,230.00,222.45,226.95,227.75,222.45,,227.39,,,59917,13632328.00,737,F1,1,,,,,
